fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,target,pH_normalized,sulfate_to_chloride_ratio,density_deviation
8.9,0.31,0.57,2.0,0.111,26.0,85.0,0.9971,3.26,0.53,9.7,5,0.050000000000000266,0.4770477047704771,0.0029000000000000137
7.4,0.39,0.48,2.0,0.082,14.0,67.0,0.9972,3.34,0.55,9.2,5,0.029999999999999805,0.5083179297597042,0.0028000000000000247
7.7,0.705,0.1,2.6,0.084,9.0,26.0,0.9976,3.39,0.49,9.7,5,0.08000000000000007,0.45202952029520294,0.0023999999999999577
7.9,0.5,0.33,2.0,0.084,15.0,143.0,0.9968,3.2,0.55,9.5,5,0.10999999999999988,0.507380073800738,0.0031999999999999806
7.9,0.49,0.32,1.9,0.082,17.0,144.0,0.9968,3.2,0.55,9.5,5,0.10999999999999988,0.5083179297597042,0.0031999999999999806
8.2,0.5,0.35,2.9,0.077,21.0,127.0,0.9976,3.23,0.62,9.4,5,0.08000000000000007,0.5756731662024142,0.0023999999999999577
6.4,0.37,0.25,1.9,0.074,21.0,49.0,0.9974,3.57,0.62,9.8,6,0.2599999999999998,0.5772811918063314,0.0026000000000000467
6.8,0.63,0.12,3.8,0.099,16.0,126.0,0.9969,3.28,0.61,9.5,5,0.03000000000000025,0.5550500454959054,0.0030999999999999917
7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5,0.03000000000000025,0.5135387488328665,0.0036000000000000476
7.6,0.55,0.21,2.2,0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5,0.03000000000000025,0.5135387488328665,0.0036000000000000476
7.8,0.59,0.33,2.0,0.074,24.0,120.0,0.9968,3.25,0.54,9.4,5,0.06000000000000005,0.5027932960893855,0.0031999999999999806
7.3,0.58,0.3,2.4,0.074,15.0,55.0,0.9968,3.46,0.59,10.2,5,0.1499999999999999,0.5493482309124766,0.0031999999999999806
11.5,0.3,0.6,2.0,0.067,12.0,27.0,0.9981,3.11,0.97,10.1,6,0.20000000000000018,0.9090909090909091,0.0019000000000000128
5.4,0.835,0.08,1.2,0.046,13.0,93.0,0.9924,3.57,0.85,13.0,7,0.2599999999999998,0.8126195028680688,0.007600000000000051
6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,4,0.19999999999999973,0.4052780395852969,0.005199999999999982
9.6,0.32,0.47,1.4,0.056,9.0,24.0,0.99695,3.22,0.82,10.3,7,0.08999999999999986,0.7765151515151514,0.003049999999999997
8.8,0.37,0.48,2.1,0.097,39.0,145.0,0.9975,3.04,1.03,9.3,5,0.27,0.9389243391066545,0.0024999999999999467
6.8,0.5,0.11,1.5,0.075,16.0,49.0,0.99545,3.36,0.79,9.5,5,0.04999999999999982,0.7348837209302326,0.004550000000000054
7.0,0.42,0.35,1.6,0.088,16.0,39.0,0.9961,3.34,0.55,9.2,5,0.029999999999999805,0.5055147058823529,0.0039000000000000146
7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,6,0.029999999999999805,0.5142332415059688,0.00385000000000002
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7,0.10999999999999988,0.7031963470319635,0.0006000000000000449
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7,0.10999999999999988,0.7031963470319635,0.0006000000000000449
7.8,0.57,0.31,1.8,0.069,26.0,120.0,0.99625,3.29,0.53,9.3,5,0.020000000000000018,0.4957904583723106,0.003750000000000031
7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,5,0.08999999999999986,0.6090909090909091,0.0033999999999999586
11.0,0.3,0.58,2.1,0.054,7.0,19.0,0.998,3.31,0.88,10.5,7,0.0,0.8349146110056925,0.0020000000000000018
9.7,0.53,0.6,2.0,0.039,5.0,19.0,0.99585,3.3,0.86,12.4,6,0.010000000000000231,0.8277189605389799,0.004149999999999987
8.0,0.725,0.24,2.8,0.083,10.0,62.0,0.99685,3.35,0.56,10.0,6,0.040000000000000036,0.5170821791320407,0.003149999999999986
11.6,0.44,0.64,2.1,0.059,5.0,15.0,0.998,3.21,0.67,10.2,6,0.10000000000000009,0.6326723323890463,0.0020000000000000018
8.2,0.57,0.26,2.2,0.06,28.0,65.0,0.9959,3.3,0.43,10.1,5,0.010000000000000231,0.40566037735849053,0.0040999999999999925
7.8,0.735,0.08,2.4,0.092,10.0,41.0,0.9974,3.24,0.71,9.8,6,0.06999999999999984,0.6501831501831501,0.0026000000000000467
7.0,0.49,0.49,5.6,0.06,26.0,121.0,0.9974,3.34,0.76,10.5,5,0.029999999999999805,0.7169811320754716,0.0026000000000000467
8.7,0.625,0.16,2.0,0.101,13.0,49.0,0.9962,3.14,0.57,11.0,5,0.16999999999999993,0.5177111716621253,0.0038000000000000256
8.1,0.725,0.22,2.2,0.072,11.0,41.0,0.9967,3.36,0.55,9.1,5,0.04999999999999982,0.5130597014925373,0.0032999999999999696
7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,3.39,0.54,9.7,5,0.08000000000000007,0.5018587360594795,0.0042999999999999705
7.8,0.53,0.33,2.4,0.08,24.0,144.0,0.99655,3.3,0.6,9.5,5,0.010000000000000231,0.5555555555555555,0.003449999999999953
7.8,0.34,0.37,2.0,0.082,24.0,58.0,0.9964,3.34,0.59,9.4,6,0.029999999999999805,0.5452865064695008,0.0036000000000000476
7.4,0.53,0.26,2.0,0.101,16.0,72.0,0.9957,3.15,0.57,9.4,5,0.16000000000000014,0.5177111716621253,0.0042999999999999705
6.8,0.61,0.04,1.5,0.057,5.0,10.0,0.99525,3.42,0.6,9.5,5,0.10999999999999988,0.5676442762535477,0.004750000000000032
8.6,0.645,0.25,2.0,0.083,8.0,28.0,0.99815,3.28,0.6,10.0,6,0.03000000000000025,0.554016620498615,0.0018500000000000183
8.4,0.635,0.36,2.0,0.089,15.0,55.0,0.99745,3.31,0.57,10.4,4,0.0,0.5234159779614325,0.0025500000000000522
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,6,0.06000000000000005,0.5405405405405406,0.00385000000000002
8.9,0.59,0.5,2.0,0.337,27.0,81.0,0.9964,3.04,1.61,9.5,6,0.27,1.2041884816753927,0.0036000000000000476
9.0,0.82,0.14,2.6,0.089,9.0,23.0,0.9984,3.39,0.63,9.8,5,0.08000000000000007,0.578512396694215,0.0016000000000000458
7.7,0.43,0.25,2.6,0.073,29.0,63.0,0.99615,3.37,0.58,10.5,6,0.06000000000000005,0.5405405405405406,0.00385000000000002
6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,5,0.1499999999999999,0.46253469010175763,0.003149999999999986
5.2,0.48,0.04,1.6,0.054,19.0,106.0,0.9927,3.54,0.62,12.2,7,0.22999999999999998,0.5882352941176471,0.007299999999999973
8.0,0.38,0.06,1.8,0.078,12.0,49.0,0.99625,3.37,0.52,9.9,6,0.06000000000000005,0.4823747680890538,0.003750000000000031
8.5,0.37,0.2,2.8,0.09,18.0,58.0,0.998,3.34,0.7,9.6,6,0.029999999999999805,0.6422018348623852,0.0020000000000000018
6.9,0.52,0.25,2.6,0.081,10.0,37.0,0.99685,3.46,0.5,11.0,5,0.1499999999999999,0.46253469010175763,0.003149999999999986
8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,6,0.009999999999999787,0.5164319248826291,0.003149999999999986
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,6,0.06000000000000005,0.5287146763901549,0.003249999999999975
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,6,0.06000000000000005,0.5287146763901549,0.003249999999999975
7.2,0.645,0.0,1.9,0.097,15.0,39.0,0.99675,3.37,0.58,9.2,6,0.06000000000000005,0.5287146763901549,0.003249999999999975
7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,3.37,0.58,9.0,6,0.06000000000000005,0.5287146763901549,0.003249999999999975
8.2,1.0,0.09,2.3,0.065,7.0,37.0,0.99685,3.32,0.55,9.0,6,0.009999999999999787,0.5164319248826291,0.003149999999999986
8.9,0.635,0.37,1.7,0.263,5.0,62.0,0.9971,3.0,1.09,9.3,5,0.31000000000000005,0.8630245447347586,0.0029000000000000137
12.0,0.38,0.56,2.1,0.093,6.0,24.0,0.99925,3.14,0.71,10.9,6,0.16999999999999993,0.6495882891125343,0.0007500000000000284
7.7,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,3.08,0.49,9.8,6,0.22999999999999998,0.4446460980036297,0.004349999999999965
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,7,0.2400000000000002,0.7813953488372093,5.0000000000105516e-05
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,7,0.2400000000000002,0.7813953488372093,5.0000000000105516e-05
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,6,0.2999999999999998,0.8856088560885608,0.0017000000000000348
7.1,0.68,0.07,1.9,0.075,16.0,51.0,0.99685,3.38,0.52,9.5,5,0.06999999999999984,0.4837209302325582,0.003149999999999986
8.2,0.6,0.17,2.3,0.072,11.0,73.0,0.9963,3.2,0.45,9.3,5,0.10999999999999988,0.41977611940298504,0.0037000000000000366
7.7,0.53,0.06,1.7,0.074,9.0,39.0,0.99615,3.35,0.48,9.8,6,0.040000000000000036,0.44692737430167595,0.00385000000000002
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,6,0.2999999999999998,0.8856088560885608,0.0017000000000000348
10.8,0.32,0.44,1.6,0.063,16.0,37.0,0.9985,3.22,0.78,10.0,6,0.08999999999999986,0.7337723424270932,0.0014999999999999458
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,6,0.16000000000000014,0.6517690875232773,0.0028000000000000247
11.1,0.35,0.48,3.1,0.09,5.0,21.0,0.9986,3.17,0.53,10.5,5,0.14000000000000012,0.4862385321100917,0.0013999999999999568
7.7,0.775,0.42,1.9,0.092,8.0,86.0,0.9959,3.23,0.59,9.5,5,0.08000000000000007,0.5402930402930403,0.0040999999999999925
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,6,0.16000000000000014,0.6517690875232773,0.0028000000000000247
8.0,0.57,0.23,3.2,0.073,17.0,119.0,0.99675,3.26,0.57,9.3,5,0.050000000000000266,0.5312208760484622,0.003249999999999975
9.4,0.34,0.37,2.2,0.075,5.0,13.0,0.998,3.22,0.62,9.2,5,0.08999999999999986,0.5767441860465117,0.0020000000000000018
6.6,0.695,0.0,2.1,0.075,12.0,56.0,0.9968,3.49,0.67,9.2,5,0.18000000000000016,0.6232558139534884,0.0031999999999999806
7.7,0.41,0.76,1.8,0.611,8.0,45.0,0.9968,3.06,1.26,9.4,5,0.25,0.782122905027933,0.0031999999999999806
10.0,0.31,0.47,2.6,0.085,14.0,33.0,0.99965,3.36,0.8,10.5,7,0.04999999999999982,0.7373271889400922,0.00034999999999996145
7.9,0.33,0.23,1.7,0.077,18.0,45.0,0.99625,3.29,0.65,9.3,5,0.020000000000000018,0.6035283194057568,0.003750000000000031
7.0,0.975,0.04,2.0,0.087,12.0,67.0,0.99565,3.35,0.6,9.4,4,0.040000000000000036,0.5519779208831647,0.004349999999999965
8.0,0.52,0.03,1.7,0.07,10.0,35.0,0.99575,3.34,0.57,10.0,5,0.029999999999999805,0.5327102803738317,0.004249999999999976
7.9,0.37,0.23,1.8,0.077,23.0,49.0,0.9963,3.28,0.67,9.3,5,0.03000000000000025,0.6220984215413186,0.0037000000000000366
12.5,0.56,0.49,2.4,0.064,5.0,27.0,0.9999,3.08,0.87,10.9,5,0.22999999999999998,0.8176691729323308,9.999999999998899e-05
11.8,0.26,0.52,1.8,0.071,6.0,10.0,0.9968,3.2,0.72,10.2,7,0.10999999999999988,0.6722689075630253,0.0031999999999999806
8.1,0.87,0.0,3.3,0.096,26.0,61.0,1.00025,3.6,0.72,9.8,4,0.29000000000000004,0.656934306569343,0.0002500000000000835
7.9,0.35,0.46,3.6,0.078,15.0,37.0,0.9973,3.35,0.86,12.8,8,0.040000000000000036,0.797773654916512,0.0027000000000000357
6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.91,9.4,6,0.3799999999999999,0.8449396471680595,0.0012999999999999678
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,6,0.03000000000000025,0.878623188405797,0.00039999999999995595
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,6,0.04999999999999982,0.6163753449862006,0.0034999999999999476
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,6,0.03000000000000025,0.878623188405797,0.00039999999999995595
10.9,0.37,0.58,4.0,0.071,17.0,65.0,0.99935,3.22,0.78,10.1,5,0.08999999999999986,0.7282913165266107,0.0006500000000000394
8.4,0.715,0.2,2.4,0.076,10.0,38.0,0.99735,3.31,0.64,9.4,5,0.0,0.5947955390334573,0.002650000000000041
7.5,0.65,0.18,7.0,0.088,27.0,94.0,0.99915,3.38,0.77,9.4,5,0.06999999999999984,0.707720588235294,0.0008500000000000174
7.9,0.545,0.06,4.0,0.087,27.0,61.0,0.9965,3.36,0.67,10.7,6,0.04999999999999982,0.6163753449862006,0.0034999999999999476
6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.91,9.4,6,0.3799999999999999,0.8449396471680595,0.0012999999999999678
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,6,0.03000000000000025,0.878623188405797,0.00039999999999995595
10.3,0.32,0.45,6.4,0.073,5.0,13.0,0.9976,3.23,0.82,12.6,8,0.08000000000000007,0.7642124883504193,0.0023999999999999577
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7,0.06999999999999984,0.7083716651333947,0.0009000000000000119
11.4,0.26,0.44,3.6,0.071,6.0,19.0,0.9986,3.12,0.82,9.3,6,0.18999999999999995,0.7656395891690009,0.0013999999999999568
7.7,0.27,0.68,3.5,0.358,5.0,10.0,0.9972,3.25,1.08,9.9,7,0.06000000000000005,0.7952871870397643,0.0028000000000000247
7.6,0.52,0.12,3.0,0.067,12.0,53.0,0.9971,3.36,0.57,9.1,5,0.04999999999999982,0.5342080599812559,0.0029000000000000137
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7,0.06999999999999984,0.7083716651333947,0.0009000000000000119
9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,5,0.0,0.6442831215970961,0.0001500000000000945
9.9,0.59,0.07,3.4,0.102,32.0,71.0,1.00015,3.31,0.71,9.8,5,0.0,0.6442831215970961,0.0001500000000000945
12.0,0.45,0.55,2.0,0.073,25.0,49.0,0.9997,3.1,0.76,10.3,6,0.20999999999999996,0.7082945013979497,0.00029999999999996696
7.5,0.4,0.12,3.0,0.092,29.0,53.0,0.9967,3.37,0.7,10.3,6,0.06000000000000005,0.641025641025641,0.0032999999999999696
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7,0.029999999999999805,0.7882676443629698,0.0023999999999999577
11.6,0.42,0.53,3.3,0.105,33.0,98.0,1.001,3.2,0.95,9.2,5,0.10999999999999988,0.8597285067873303,0.0009999999999998899
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7,0.029999999999999805,0.7882676443629698,0.0023999999999999577
11.0,0.2,0.48,2.0,0.343,6.0,18.0,0.9979,3.3,0.71,10.5,5,0.010000000000000231,0.5286671630677587,0.0020999999999999908
10.4,0.55,0.23,2.7,0.091,18.0,48.0,0.9994,3.22,0.64,10.3,6,0.08999999999999986,0.5866177818515124,0.0006000000000000449
6.9,0.36,0.25,2.4,0.098,5.0,16.0,0.9964,3.41,0.6,10.1,6,0.10000000000000009,0.5464480874316939,0.0036000000000000476
13.3,0.34,0.52,3.2,0.094,17.0,53.0,1.0014,3.05,0.81,9.5,6,0.26000000000000023,0.7404021937842779,0.0014000000000000679
10.8,0.5,0.46,2.5,0.073,5.0,27.0,1.0001,3.05,0.64,9.5,5,0.26000000000000023,0.5964585274930103,9.999999999998899e-05
10.6,0.83,0.37,2.6,0.086,26.0,70.0,0.9981,3.16,0.52,9.9,5,0.1499999999999999,0.47882136279926335,0.0019000000000000128
7.1,0.63,0.06,2.0,0.083,8.0,29.0,0.99855,3.67,0.73,9.6,5,0.3599999999999999,0.6740535549399815,0.0014499999999999513
7.2,0.65,0.02,2.3,0.094,5.0,31.0,0.9993,3.67,0.8,9.7,5,0.3599999999999999,0.7312614259597806,0.0007000000000000339
6.9,0.67,0.06,2.1,0.08,8.0,33.0,0.99845,3.68,0.71,9.6,5,0.3700000000000001,0.6574074074074073,0.0015500000000000513
7.5,0.53,0.06,2.6,0.086,20.0,44.0,0.9965,3.38,0.59,10.7,6,0.06999999999999984,0.5432780847145487,0.0034999999999999476
11.1,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.22,0.64,10.1,6,0.08999999999999986,0.599250936329588,0.0027000000000000357
8.3,0.705,0.12,2.6,0.092,12.0,28.0,0.9994,3.51,0.72,10.0,5,0.19999999999999973,0.6593406593406592,0.0006000000000000449
7.4,0.67,0.12,1.6,0.186,5.0,21.0,0.996,3.39,0.54,9.5,5,0.08000000000000007,0.4553119730185498,0.0040000000000000036
8.4,0.65,0.6,2.1,0.112,12.0,90.0,0.9973,3.2,0.52,9.2,5,0.10999999999999988,0.4676258992805755,0.0027000000000000357
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,6,0.18999999999999995,0.555032925682032,0.00019999999999997797
7.6,0.62,0.32,2.2,0.082,7.0,54.0,0.9966,3.36,0.52,9.4,5,0.04999999999999982,0.4805914972273567,0.0033999999999999586
10.3,0.41,0.42,2.4,0.213,6.0,14.0,0.9994,3.19,0.62,9.5,6,0.1200000000000001,0.5111294311624072,0.0006000000000000449
10.3,0.43,0.44,2.4,0.214,5.0,12.0,0.9994,3.19,0.63,9.5,6,0.1200000000000001,0.5189456342668863,0.0006000000000000449
7.4,0.29,0.38,1.7,0.062,9.0,30.0,0.9968,3.41,0.53,9.5,6,0.10000000000000009,0.4990583804143126,0.0031999999999999806
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,6,0.18999999999999995,0.555032925682032,0.00019999999999997797
7.9,0.53,0.24,2.0,0.072,15.0,105.0,0.996,3.27,0.54,9.4,6,0.040000000000000036,0.503731343283582,0.0040000000000000036
9.0,0.46,0.31,2.8,0.093,19.0,98.0,0.99815,3.32,0.63,9.5,6,0.009999999999999787,0.576395242451967,0.0018500000000000183
8.6,0.47,0.3,3.0,0.076,30.0,135.0,0.9976,3.3,0.53,9.4,5,0.010000000000000231,0.49256505576208176,0.0023999999999999577
7.4,0.36,0.29,2.6,0.087,26.0,72.0,0.99645,3.39,0.68,11.0,5,0.08000000000000007,0.62557497700092,0.003550000000000053
7.1,0.35,0.29,2.5,0.096,20.0,53.0,0.9962,3.42,0.65,11.0,6,0.10999999999999988,0.593065693430657,0.0038000000000000256
9.6,0.56,0.23,3.4,0.102,37.0,92.0,0.9996,3.3,0.65,10.1,5,0.010000000000000231,0.5898366606170599,0.00039999999999995595
9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,3.3,0.64,10.4,6,0.010000000000000231,0.5914972273567467,0.0013499999999999623
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,7,0.06000000000000005,0.6555863342566943,0.0010999999999999899
9.6,0.77,0.12,2.9,0.082,30.0,74.0,0.99865,3.3,0.64,10.4,6,0.010000000000000231,0.5914972273567467,0.0013499999999999623
9.8,0.66,0.39,3.2,0.083,21.0,59.0,0.9989,3.37,0.71,11.5,7,0.06000000000000005,0.6555863342566943,0.0010999999999999899
9.3,0.61,0.26,3.4,0.09,25.0,87.0,0.99975,3.24,0.62,9.7,5,0.06999999999999984,0.5688073394495412,0.00024999999999997247
7.8,0.62,0.05,2.3,0.079,6.0,18.0,0.99735,3.29,0.63,9.3,5,0.020000000000000018,0.5838739573679333,0.002650000000000041
10.3,0.59,0.42,2.8,0.09,35.0,73.0,0.999,3.28,0.7,9.5,6,0.03000000000000025,0.6422018348623852,0.0010000000000000009
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,6,0.1499999999999999,0.6442577030812324,0.0015000000000000568
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,6,0.1499999999999999,0.6442577030812324,0.0015000000000000568
11.6,0.53,0.66,3.65,0.121,6.0,14.0,0.9978,3.05,0.74,11.5,7,0.26000000000000023,0.6601248884924175,0.0021999999999999797
10.3,0.44,0.5,4.5,0.107,5.0,13.0,0.998,3.28,0.83,11.5,5,0.03000000000000025,0.7497741644083107,0.0020000000000000018
13.4,0.27,0.62,2.6,0.082,6.0,21.0,1.0002,3.16,0.67,9.7,6,0.1499999999999999,0.6192236598890942,0.00019999999999997797
10.7,0.46,0.39,2.0,0.061,7.0,15.0,0.9981,3.18,0.62,9.5,5,0.1299999999999999,0.58435438265787,0.0019000000000000128
10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,3.23,0.66,12.5,6,0.08000000000000007,0.5882352941176472,0.0020000000000000018
10.2,0.36,0.64,2.9,0.122,10.0,41.0,0.998,3.23,0.66,12.5,6,0.08000000000000007,0.5882352941176472,0.0020000000000000018
8.0,0.58,0.28,3.2,0.066,21.0,114.0,0.9973,3.22,0.54,9.4,6,0.08999999999999986,0.5065666041275797,0.0027000000000000357
8.4,0.56,0.08,2.1,0.105,16.0,44.0,0.9958,3.13,0.52,11.0,5,0.18000000000000016,0.4705882352941177,0.0041999999999999815
7.9,0.65,0.01,2.5,0.078,17.0,38.0,0.9963,3.34,0.74,11.7,7,0.029999999999999805,0.686456400742115,0.0037000000000000366
11.9,0.695,0.53,3.4,0.128,7.0,21.0,0.9992,3.17,0.84,12.2,7,0.14000000000000012,0.7446808510638296,0.0008000000000000229
8.9,0.43,0.45,1.9,0.052,6.0,16.0,0.9948,3.35,0.7,12.5,6,0.040000000000000036,0.6653992395437262,0.005199999999999982
7.8,0.43,0.32,2.8,0.08,29.0,58.0,0.9974,3.31,0.64,10.3,5,0.0,0.5925925925925926,0.0026000000000000467
12.4,0.49,0.58,3.0,0.103,28.0,99.0,1.0008,3.16,1.0,11.5,6,0.1499999999999999,0.9066183136899365,0.0007999999999999119
12.5,0.28,0.54,2.3,0.082,12.0,29.0,0.9997,3.11,1.36,9.8,7,0.20000000000000018,1.2569316081330868,0.00029999999999996696
12.2,0.34,0.5,2.4,0.066,10.0,21.0,1.0,3.12,1.18,9.2,6,0.18999999999999995,1.1069418386491556,0.0
10.6,0.42,0.48,2.7,0.065,5.0,18.0,0.9972,3.21,0.87,11.3,6,0.10000000000000009,0.8169014084507042,0.0028000000000000247
10.9,0.39,0.47,1.8,0.118,6.0,14.0,0.9982,3.3,0.75,9.8,6,0.010000000000000231,0.670840787119857,0.0018000000000000238
10.9,0.39,0.47,1.8,0.118,6.0,14.0,0.9982,3.3,0.75,9.8,6,0.010000000000000231,0.670840787119857,0.0018000000000000238
11.9,0.57,0.5,2.6,0.082,6.0,32.0,1.0006,3.12,0.78,10.7,6,0.18999999999999995,0.7208872458410351,0.0005999999999999339
7.0,0.685,0.0,1.9,0.067,40.0,63.0,0.9979,3.6,0.81,9.9,5,0.29000000000000004,0.7591377694470479,0.0020999999999999908
6.6,0.815,0.02,2.7,0.072,17.0,34.0,0.9955,3.58,0.89,12.3,7,0.27,0.8302238805970149,0.0044999999999999485
13.8,0.49,0.67,3.0,0.093,6.0,15.0,0.9986,3.02,0.93,12.0,6,0.29000000000000004,0.8508691674290944,0.0013999999999999568
9.6,0.56,0.31,2.8,0.089,15.0,46.0,0.9979,3.11,0.92,10.0,6,0.20000000000000018,0.844811753902663,0.0020999999999999908
9.1,0.785,0.0,2.6,0.093,11.0,28.0,0.9994,3.36,0.86,9.4,6,0.04999999999999982,0.786825251601098,0.0006000000000000449
10.7,0.67,0.22,2.7,0.107,17.0,34.0,1.0004,3.28,0.98,9.9,6,0.03000000000000025,0.8852755194218609,0.00039999999999995595
9.1,0.795,0.0,2.6,0.096,11.0,26.0,0.9994,3.35,0.83,9.4,6,0.040000000000000036,0.7572992700729926,0.0006000000000000449
7.7,0.665,0.0,2.4,0.09,8.0,19.0,0.9974,3.27,0.73,9.3,5,0.040000000000000036,0.6697247706422018,0.0026000000000000467
13.5,0.53,0.79,4.8,0.12,23.0,77.0,1.0018,3.18,0.77,13.0,5,0.1299999999999999,0.6875,0.0018000000000000238
6.1,0.21,0.4,1.4,0.066,40.5,165.0,0.9912,3.25,0.59,11.9,6,0.06000000000000005,0.5534709193245778,0.00880000000000003
6.7,0.75,0.01,2.4,0.078,17.0,32.0,0.9955,3.55,0.61,12.8,6,0.23999999999999977,0.5658627087198516,0.0044999999999999485
11.5,0.41,0.52,3.0,0.08,29.0,55.0,1.0001,3.26,0.88,11.0,5,0.050000000000000266,0.8148148148148148,9.999999999998899e-05
10.5,0.42,0.66,2.95,0.116,12.0,29.0,0.997,3.24,0.75,11.7,7,0.06999999999999984,0.6720430107526881,0.0030000000000000027
11.9,0.43,0.66,3.1,0.109,10.0,23.0,1.0,3.15,0.85,10.4,7,0.16000000000000014,0.7664562669071235,0.0
12.6,0.38,0.66,2.6,0.088,10.0,41.0,1.001,3.17,0.68,9.8,6,0.14000000000000012,0.625,0.0009999999999998899
8.2,0.7,0.23,2.0,0.099,14.0,81.0,0.9973,3.19,0.7,9.4,5,0.1200000000000001,0.6369426751592356,0.0027000000000000357
8.6,0.45,0.31,2.6,0.086,21.0,50.0,0.9982,3.37,0.91,9.9,6,0.06000000000000005,0.8379373848987108,0.0018000000000000238
11.9,0.58,0.66,2.5,0.072,6.0,37.0,0.9992,3.05,0.56,10.0,5,0.26000000000000023,0.5223880597014926,0.0008000000000000229
12.5,0.46,0.63,2.0,0.071,6.0,15.0,0.9988,2.99,0.87,10.2,5,0.31999999999999984,0.8123249299719888,0.0011999999999999789
12.8,0.615,0.66,5.8,0.083,7.0,42.0,1.0022,3.07,0.73,10.0,7,0.2400000000000002,0.6740535549399815,0.0021999999999999797
10.0,0.42,0.5,3.4,0.107,7.0,21.0,0.9979,3.26,0.93,11.8,6,0.050000000000000266,0.8401084010840109,0.0020999999999999908
12.8,0.615,0.66,5.8,0.083,7.0,42.0,1.0022,3.07,0.73,10.0,7,0.2400000000000002,0.6740535549399815,0.0021999999999999797
10.4,0.575,0.61,2.6,0.076,11.0,24.0,1.0,3.16,0.69,9.0,5,0.1499999999999999,0.641263940520446,0.0
10.3,0.34,0.52,2.8,0.159,15.0,75.0,0.9998,3.18,0.64,9.4,5,0.1299999999999999,0.5522001725625539,0.00019999999999997797
9.4,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.13,12.0,7,0.10999999999999988,1.0521415270018621,0.0038000000000000256
6.9,0.765,0.02,2.3,0.063,35.0,63.0,0.9975,3.57,0.78,9.9,5,0.2599999999999998,0.7337723424270932,0.0024999999999999467
7.9,0.24,0.4,1.6,0.056,11.0,25.0,0.9967,3.32,0.87,8.7,6,0.009999999999999787,0.8238636363636364,0.0032999999999999696
